Product_Name,Category,State,Old_Packaging,Old_CO2,Old_Shelf_Life,Old_Decomposition,New_Packaging_1,New_CO2_1,New_Shelf_Life_1,New_Decomposition_1,New_Packaging_2,New_CO2_2,New_Shelf_Life_2,New_Decomposition_2,New_Packaging_3,New_CO2_3,New_Shelf_Life_3,New_Decomposition_3
Chips,Snacks,Solid,PVC Packaging,4.2,11 days,450 years,Paper Tray,1.2,7 days,4 months,Jute Bag,0.8,13 days,1 year,Biodegradable Pouch,1.1,7 days,8 months
Grapes,Fruits,Solid,Aluminium Foil,5,5 days,200 years,Biodegradable Pouch,1.1,7 days,8 months,Jute Bag,0.8,4 days,1 year,Steel Container,1,18 days,Reusable
Shoes,Clothing,Solid,Aluminium Foil,5,3 days,200 years,Recyclable Cardboard Box,1,19 days,6 months,Reusable Cloth Bag,0.7,11 days,Reusable,Jute Bag,0.8,15 days,1 year
Tomato,Vegetable,Solid,Aluminium Foil,5,14 days,200 years,Paper Tray,1.2,8 days,4 months,Glass Bottle,1.2,17 days,Reusable,Biodegradable Pouch,1.1,6 days,8 months
Potato,Vegetable,Solid,Plastic Packet,3.5,9 days,500 years,Biodegradable Pouch,1.1,7 days,8 months,Recyclable Cardboard Box,1,10 days,6 months,Steel Container,1,8 days,Reusable
Shoes,Clothing,Solid,Plastic Bottle,4.5,6 days,450 years,Plant-based Bottle,1.3,9 days,2 years,Biodegradable Pouch,1.1,10 days,8 months,Jute Bag,0.8,8 days,1 year
Pen,Stationery,Solid,PVC Packaging,4.2,15 days,450 years,Reusable Cloth Bag,0.7,16 days,Reusable,Compostable Net Bag,0.9,14 days,6 months,Steel Container,1,18 days,Reusable
Tomato,Vegetable,Solid,Plastic Packet,3.5,9 days,500 years,Glass Bottle,1.2,12 days,Reusable,Recyclable Cardboard Box,1,8 days,6 months,Plant-based Bottle,1.3,17 days,2 years
Sugar,Cooking,Solid,Plastic Packet,3.5,5 days,500 years,Compostable Net Bag,0.9,13 days,6 months,Jute Bag,0.8,20 days,1 year,Reusable Cloth Bag,0.7,20 days,Reusable
Sugar,Cooking,Solid,Plastic Bottle,4.5,8 days,450 years,Glass Bottle,1.2,14 days,Reusable,Steel Container,1,10 days,Reusable,Paper Tray,1.2,6 days,4 months
Toothpaste,Cosmetics,Semi-solid,PVC Packaging,4.2,200 days,450 years,Recyclable Cardboard Box,1,250 days,6 months,Compostable Net Bag,0.9,300 days,6 months,Glass Bottle,1.2,450 days,Reusable
Water Bottle,Beverage,Liquid,PVC Packaging,4.2,7 days,450 years,Reusable Cloth Bag,0.7,5 days,Reusable,Steel Container,1,20 days,Reusable,Glass Bottle,1.2,16 days,Reusable
Noodles,Snacks,Solid,Styrofoam Box,4,4 days,500 years,Recyclable Cardboard Box,1,10 days,6 months,Biodegradable Pouch,1.1,9 days,8 months,Plant-based Bottle,1.3,17 days,2 years
Salt,Cooking,Solid,Plastic Bottle,4.5,9 days,450 years,Compostable Net Bag,0.9,5 days,6 months,Recyclable Cardboard Box,1,10 days,6 months,Paper Tray,1.2,7 days,4 months
Shoes,Clothing,Solid,Plastic Bottle,4.5,11 days,450 years,Paper Tray,1.2,15 days,4 months,Biodegradable Pouch,1.1,18 days,8 months,Steel Container,1,5 days,Reusable
Grapes,Fruits,Solid,Plastic Bottle,4.5,14 days,450 years,Reusable Cloth Bag,0.7,7 days,Reusable,Recyclable Cardboard Box,1,10 days,6 months,Compostable Net Bag,0.9,18 days,6 months
Potato,Vegetable,Solid,Plastic Bottle,4.5,3 days,450 years,Steel Container,1,12 days,Reusable,Biodegradable Pouch,1.1,12 days,8 months,Paper Tray,1.2,15 days,4 months
